feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	log2FC	Trend	MicrobeClass
CON26__27821	Group	MI	-3.57386194564929	0.63333201920829	85	41	2.26262430129962e-07	0.00214282816736683	-3.57386194564929	Down	virus
CON28__60082	Group	MI	-3.33816600067608	0.600441877291559	85	35	3.20806672260922e-07	0.00214282816736683	-3.33816600067608	Down	virus
CON35__53586	Group	MI	-3.31657129544323	0.62623700126657	85	37	9.52661491404623e-07	0.00424220162122478	-3.31657129544323	Down	virus
CON35__30874	Group	MI	-3.38532906535597	0.647926140498569	85	31	1.27325272529867e-06	0.00425234578931623	-3.38532906535597	Down	virus
CON20__16571	Group	MI	-2.62858502042955	0.517694490968882	85	34	2.30879720835293e-06	0.00531600978360676	-2.62858502042955	Down	virus
CON35__43183	Group	MI	-2.88981006335632	0.570082001568944	85	32	2.38760825672884e-06	0.00531600978360676	-2.88981006335632	Down	virus
CON24__94729	Group	MI	-3.13930489813096	0.631623327060468	85	35	3.54280676722723e-06	0.00676119365762694	-3.13930489813096	Down	virus
CON1__69307	Group	MI	-2.90769620488533	0.599623752312186	85	37	5.71305666407044e-06	0.00886153055105564	-2.90769620488533	Down	virus
CON35__26243	Group	MI	-4.09455559439734	0.846334980974372	85	59	5.97004079343519e-06	0.00886153055105564	-4.09455559439734	Down	virus
CON10__86495	Group	MI	-3.43556285472864	0.740107079532616	85	33	1.27737041919143e-05	0.0145158124573703	-3.43556285472864	Down	virus
CON43__13370	Group	MI	-1.96653944983502	0.424131795132435	85	28	1.30391308846803e-05	0.0145158124573703	-1.96653944983502	Down	virus
MI33__20705	Group	MI	-4.26497718712033	0.915057250917883	85	54	1.18783525241476e-05	0.0145158124573703	-4.26497718712033	Down	virus
CON1__33049	Group	MI	-3.21626528654177	0.713931674304475	85	47	2.15278669732051e-05	0.0179744234309404	-3.21626528654177	Down	virus
CON26__17032	Group	MI	-2.64620022938316	0.586918692256056	85	29	2.12345885318971e-05	0.0179744234309404	-2.64620022938316	Down	virus
CON34__52914	Group	MI	-2.84366824692992	0.62451197229983	85	40	1.79173583491753e-05	0.0179744234309404	-2.84366824692992	Down	virus
CON38__74710	Group	MI	-3.79031931805235	0.838920364538985	85	66	2.04878184938544e-05	0.0179744234309404	-3.79031931805235	Down	virus
CON34__22620	Group	MI	-3.43094754263983	0.773106931134823	85	57	2.77201111941988e-05	0.0217831156143119	-3.43094754263983	Down	virus
CON20__53938	Group	MI	-2.64778183960852	0.603583874668052	85	31	3.35564605760706e-05	0.0235937240439857	-2.64778183960852	Down	virus
CON47__26168	Group	MI	-2.40085653568374	0.547038580040117	85	29	3.33000247689807e-05	0.0235937240439857	-2.40085653568374	Down	virus
CON1__71032	Group	MI	-2.35916109077907	0.542198962762575	85	33	3.83166221737058e-05	0.0240508549817651	-2.35916109077907	Down	virus
CON26__4418	Group	MI	-2.50792903222942	0.579176752649394	85	37	4.14080144157944e-05	0.0240508549817651	-2.50792903222942	Down	virus
CON43__44846	Group	MI	-1.80675254635004	0.416434156286217	85	27	4.01300974494396e-05	0.0240508549817651	-1.80675254635004	Down	virus
CON6__2592	Group	MI	-3.09378442826679	0.712134585436383	85	28	3.92832564827461e-05	0.0240508549817651	-3.09378442826679	Down	virus
